"number_of_casualties","LAD22CD","fr_m","fr_am","fr_a","fr_b","fr_c","fr_u","sr_unk","sr_n","sr_m","sr_am","sr_a","sr_b","sr_c","sr_u","rt_r","rt_ow","rt_dc","rt_sc","rt_sr","jd_n","jd_r","jd_mr","jd_tsj","jd_sr","jd_c","jd_m","jd_pe","jd_o","jc_ap","jc_ats","jc_ss","jc_gu","phc_n","phc_c","ppf_n","ppf_njl","ppf_ptsj","ppf_fs","ppf_zcr","lc_l","lc_dl","lc_dln","lc_dn","lc_dlu","wc_hw","wc_f","wc_r","wc_s","wc_fm","rsc_d","rsc_w","rsc_s","rsc_fi","rsc_fl","sc_n","sc_ap","sc_rr","sc_od","sc_m","ch_n","ch_vo","ch_pa","ch_lo","u_y","u_n","sp20","sp30","sp40","sp50","sp60","sp70"
505,"E06000050",0.0503597122302158,0,0.458033573141487,0.146282973621103,0.0167865707434053,0.328537170263789,0,0.436450839328537,0.0119904076738609,0,0.146282973621103,0.0383693045563549,0.0215827338129496,0.345323741007194,0.0887290167865707,0.0311750599520384,0.134292565947242,0.724220623501199,0.00719424460431655,0.436450839328537,0.0959232613908873,0.0191846522781775,0.247002398081535,0.0143884892086331,0.0935251798561151,0.00479616306954436,0.0143884892086331,0.0743405275779376,0,0.115107913669065,0.00479616306954436,0.443645083932854,0.985611510791367,0.0143884892086331,0.856115107913669,0.0647482014388489,0.0503597122302158,0.00479616306954436,0.0239808153477218,0.760191846522782,0.158273381294964,0.00479616306954436,0.0575539568345324,0.0191846522781775,0.0215827338129496,0.808153477218225,0.122302158273381,0.00959232613908873,0.00239808153477218,0.741007194244604,0.225419664268585,0.00959232613908873,0.0143884892086331,0.00479616306954436,0.94484412470024,0.00479616306954436,0.0359712230215827,0.00479616306954436,0.00959232613908873,0.97841726618705,0.0143884892086331,0.00239808153477218,0.00479616306954436,0.515587529976019,0.484412470023981,0.079136690647482,0.45083932853717,0.103117505995204,0.117505995203837,0.175059952038369,0.0743405275779376
316,"E06000007",0.105660377358491,0,0.449056603773585,0.0490566037735849,0.0377358490566038,0.358490566037736,0,0.392452830188679,0.030188679245283,0,0.169811320754717,0.030188679245283,0.0113207547169811,0.366037735849057,0.120754716981132,0.00754716981132075,0.226415094339623,0.615094339622641,0.0150943396226415,0.39622641509434,0.169811320754717,0.00754716981132075,0.267924528301887,0.0188679245283019,0.0754716981132075,0.00377358490566038,0.00754716981132075,0.0528301886792453,0.00754716981132075,0.162264150943396,0.00377358490566038,0.433962264150943,0.966037735849057,0.0339622641509434,0.8,0.0867924528301887,0.0716981132075472,0.00377358490566038,0.0377358490566038,0.750943396226415,0.192452830188679,0.0113207547169811,0.0188679245283019,0.0264150943396226,0.0377358490566038,0.784905660377359,0.143396226415094,0,0.00377358490566038,0.709433962264151,0.275471698113208,0,0.0150943396226415,0,0.984905660377358,0,0.0113207547169811,0.00377358490566038,0,0.969811320754717,0.0226415094339623,0,0.00754716981132075,0.671698113207547,0.328301886792453,0.0943396226415094,0.59622641509434,0.135849056603774,0.0452830188679245,0.0264150943396226,0.10188679245283
154,"E06000006",0.0305343511450382,0,0.33587786259542,0.106870229007634,0.099236641221374,0.427480916030534,0,0.351145038167939,0.0229007633587786,0,0.106870229007634,0.083969465648855,0.0610687022900763,0.374045801526718,0.152671755725191,0.0152671755725191,0.16793893129771,0.618320610687023,0.0305343511450382,0.351145038167939,0.152671755725191,0,0.297709923664122,0.0458015267175573,0.083969465648855,0,0,0.0687022900763359,0.00763358778625954,0.114503816793893,0,0.526717557251908,0.984732824427481,0.0152671755725191,0.847328244274809,0.0534351145038168,0.0381679389312977,0.00763358778625954,0.0534351145038168,0.778625954198473,0.190839694656489,0.00763358778625954,0.0152671755725191,0.00763358778625954,0.0305343511450382,0.786259541984733,0.137404580152672,0,0,0.778625954198473,0.206106870229008,0,0.0152671755725191,0,0.977099236641221,0,0.0152671755725191,0.00763358778625954,0,0.946564885496183,0.0458015267175573,0,0.00763358778625954,0.702290076335878,0.297709923664122,0.099236641221374,0.587786259541985,0.137404580152672,0.00763358778625954,0.083969465648855,0.083969465648855
249,"E08000037",0,0.0336538461538462,0.307692307692308,0.163461538461538,0,0.495192307692308,0,0.485576923076923,0,0,0.0625,0.0576923076923077,0.00480769230769231,0.389423076923077,0.0721153846153846,0.00480769230769231,0.1875,0.697115384615385,0.0336538461538462,0.485576923076923,0.0817307692307692,0.00961538461538462,0.288461538461538,0.00961538461538462,0.0576923076923077,0.00961538461538462,0.00480769230769231,0.0528846153846154,0,0.0625,0,0.399038461538462,0.947115384615385,0.0192307692307692,0.807692307692308,0.0336538461538462,0.0576923076923077,0.00961538461538462,0.0576923076923077,0.802884615384615,0.168269230769231,0.00480769230769231,0.0144230769230769,0.00961538461538462,0.00961538461538462,0.798076923076923,0.105769230769231,0.0288461538461538,0.00480769230769231,0.6875,0.225961538461538,0.0240384615384615,0.0144230769230769,0.00480769230769231,0.947115384615385,0,0.00480769230769231,0.00961538461538462,0,0.942307692307692,0.0144230769230769,0,0,0.721153846153846,0.278846153846154,0.134615384615385,0.5625,0.0961538461538462,0.0961538461538462,0.0769230769230769,0.0336538461538462
435,"E08000021",0,0.0220385674931129,0.418732782369146,0.154269972451791,0.104683195592287,0.300275482093664,0,0.421487603305785,0,0,0.115702479338843,0.068870523415978,0.0523415977961433,0.341597796143251,0.0881542699724518,0.00826446280991736,0.151515151515152,0.685950413223141,0.0523415977961433,0.421487603305785,0.12396694214876,0.00826446280991736,0.261707988980716,0.00550964187327824,0.09366391184573,0.0165289256198347,0.00275482093663912,0.0661157024793388,0,0.165289256198347,0,0.349862258953168,0.9366391184573,0.0165289256198347,0.661157024793388,0.129476584022039,0.0964187327823691,0.00550964187327824,0.0578512396694215,0.724517906336088,0.253443526170799,0,0.00550964187327824,0.0165289256198347,0.0165289256198347,0.815426997245179,0.0909090909090909,0.0110192837465565,0,0.730027548209366,0.203856749311295,0.00275482093663912,0.0192837465564738,0,0.914600550964187,0.00275482093663912,0.0358126721763085,0,0,0.9366391184573,0.00826446280991736,0.00275482093663912,0.00275482093663912,0.920110192837466,0.0798898071625344,0.126721763085399,0.721763085399449,0.0440771349862259,0.0385674931129477,0.0192837465564738,0.0495867768595041
116,"E08000023",0,0,0.480769230769231,0.211538461538462,0.0769230769230769,0.230769230769231,0,0.432692307692308,0,0,0.0961538461538462,0.0673076923076923,0.0576923076923077,0.346153846153846,0.173076923076923,0.00961538461538462,0.153846153846154,0.644230769230769,0.0192307692307692,0.432692307692308,0.240384615384615,0.00961538461538462,0.192307692307692,0.0288461538461538,0.0769230769230769,0.00961538461538462,0,0.00961538461538462,0.00961538461538462,0.0961538461538462,0,0.432692307692308,0.951923076923077,0.0192307692307692,0.721153846153846,0.0865384615384615,0.0384615384615385,0,0.125,0.769230769230769,0.211538461538462,0,0,0.0192307692307692,0.0192307692307692,0.817307692307692,0.125,0.00961538461538462,0,0.740384615384615,0.221153846153846,0,0,0,0.932692307692308,0.00961538461538462,0.0192307692307692,0,0,0.961538461538462,0,0,0,0.798076923076923,0.201923076923077,0.0769230769230769,0.740384615384615,0.0769230769230769,0.0673076923076923,0.0288461538461538,0.00961538461538462
331,"E08000024",0,0.0196078431372549,0.32156862745098,0.12156862745098,0.0980392156862745,0.43921568627451,0,0.415686274509804,0,0,0.125490196078431,0.0431372549019608,0.0431372549019608,0.372549019607843,0.0862745098039216,0.00392156862745098,0.129411764705882,0.72156862745098,0.0509803921568627,0.415686274509804,0.137254901960784,0.00392156862745098,0.301960784313725,0,0.0941176470588235,0.0196078431372549,0.0117647058823529,0.0156862745098039,0.00392156862745098,0.0745098039215686,0,0.482352941176471,0.972549019607843,0.00784313725490196,0.764705882352941,0.0588235294117647,0.0549019607843137,0,0.105882352941176,0.803921568627451,0.145098039215686,0.00784313725490196,0.0235294117647059,0.0196078431372549,0.0196078431372549,0.827450980392157,0.0980392156862745,0.0196078431372549,0.00392156862745098,0.745098039215686,0.207843137254902,0.0235294117647059,0,0,0.952941176470588,0,0.0117647058823529,0,0,0.96078431372549,0.00392156862745098,0,0,0.835294117647059,0.164705882352941,0.0784313725490196,0.737254901960784,0.0509803921568627,0.0274509803921569,0.0313725490196078,0.0745098039215686
183,"E08000022",0,0,0.529801324503311,0.105960264900662,0.0860927152317881,0.278145695364238,0,0.450331125827815,0,0,0.158940397350993,0.0132450331125828,0.0198675496688742,0.357615894039735,0.132450331125828,0,0.172185430463576,0.649006622516556,0.033112582781457,0.450331125827815,0.152317880794702,0.0132450331125828,0.264900662251656,0.00662251655629139,0.0596026490066225,0.00662251655629139,0,0.0463576158940397,0,0.0596026490066225,0,0.417218543046358,0.920529801324503,0.0132450331125828,0.721854304635762,0.0596026490066225,0.0463576158940397,0.00662251655629139,0.0993377483443709,0.754966887417219,0.218543046357616,0,0.00662251655629139,0.0198675496688742,0.033112582781457,0.801324503311258,0.0860927152317881,0.0198675496688742,0,0.701986754966887,0.231788079470199,0.00662251655629139,0.0198675496688742,0,0.927152317880795,0.00662251655629139,0.0198675496688742,0,0,0.947019867549669,0,0.00662251655629139,0.00662251655629139,0.675496688741722,0.324503311258278,0.105960264900662,0.649006622516556,0.0993377483443709,0.0397350993377483,0.0198675496688742,0.0860927152317881
900,"E06000058",0,0,0.433962264150943,0.168463611859838,0.106469002695418,0.291105121293801,0,0.415094339622642,0,0,0.117250673854447,0.0512129380053908,0.0417789757412399,0.37466307277628,0.091644204851752,0.00134770889487871,0.106469002695418,0.793800539083558,0.00404312668463612,0.415094339622642,0.153638814016173,0.0134770889487871,0.272237196765499,0.00404312668463612,0.078167115902965,0.00673854447439353,0.0390835579514825,0.0175202156334232,0,0.0741239892183288,0.00269541778975741,0.495956873315364,0.98921832884097,0.00539083557951483,0.822102425876011,0.0727762803234501,0.0485175202156334,0.00134770889487871,0.0498652291105121,0.787061994609164,0.165768194070081,0.00673854447439353,0.0363881401617251,0.00404312668463612,0.0202156334231806,0.89622641509434,0.078167115902965,0.00539083557951483,0.00134770889487871,0.796495956873315,0.184636118598383,0.00404312668463612,0.0107816711590297,0,0.963611859838275,0.00404312668463612,0.022911051212938,0.00269541778975741,0,0.982479784366577,0.00673854447439353,0,0.00404312668463612,0.72911051212938,0.27088948787062,0.0377358490566038,0.699460916442049,0.0592991913746631,0.0242587601078167,0.141509433962264,0.0377358490566038
446,"E06000047",0,0.0408163265306122,0.326530612244898,0.209912536443149,0,0.422740524781341,0,0.475218658892128,0,0.00291545189504373,0.116618075801749,0.0495626822157434,0,0.355685131195335,0.0728862973760933,0.00291545189504373,0.110787172011662,0.787172011661808,0.0233236151603499,0.475218658892128,0.116618075801749,0.0116618075801749,0.274052478134111,0.0087463556851312,0.0583090379008746,0.00583090379008746,0,0.0495626822157434,0,0.0349854227405248,0.0116618075801749,0.472303206997085,0.988338192419825,0.0116618075801749,0.909620991253644,0.032069970845481,0.0087463556851312,0.00583090379008746,0.043731778425656,0.772594752186589,0.139941690962099,0.0087463556851312,0.0728862973760933,0.00583090379008746,0.0262390670553936,0.865889212827988,0.0874635568513119,0.0291545189504373,0,0.714285714285714,0.236151603498542,0.0233236151603499,0.0262390670553936,0,0.97667638483965,0,0.0145772594752187,0.00291545189504373,0.00291545189504373,0.991253644314869,0.00583090379008746,0,0.00291545189504373,0.393586005830904,0.606413994169096,0.00583090379008746,0.618075801749271,0.0466472303206997,0.0262390670553936,0.24198250728863,0.0612244897959184
101,"E06000005",0,0.0476190476190476,0.392857142857143,0.0476190476190476,0,0.511904761904762,0,0.476190476190476,0,0,0.0595238095238095,0.0476190476190476,0,0.416666666666667,0.0595238095238095,0.0119047619047619,0.0833333333333333,0.80952380952381,0.0238095238095238,0.476190476190476,0.0833333333333333,0,0.321428571428571,0,0.0952380952380952,0,0,0.0238095238095238,0,0.0833333333333333,0.0119047619047619,0.428571428571429,0.952380952380952,0.0476190476190476,0.857142857142857,0.0952380952380952,0.0357142857142857,0.0119047619047619,0,0.773809523809524,0.202380952380952,0,0.0238095238095238,0,0,0.880952380952381,0.0833333333333333,0.0238095238095238,0,0.797619047619048,0.166666666666667,0.0238095238095238,0.0119047619047619,0,0.988095238095238,0,0.0119047619047619,0,0,0.988095238095238,0,0,0.0119047619047619,0.702380952380952,0.297619047619048,0.0119047619047619,0.738095238095238,0.0357142857142857,0.0238095238095238,0.166666666666667,0.0238095238095238
117,"E07000169",0,0.0297029702970297,0.405940594059406,0.0891089108910891,0,0.475247524752475,0,0.435643564356436,0.0099009900990099,0.0198019801980198,0.0792079207920792,0.0099009900990099,0,0.445544554455446,0.0693069306930693,0.0099009900990099,0.099009900990099,0.811881188118812,0,0.455445544554455,0.108910891089109,0,0.287128712871287,0.0396039603960396,0.0495049504950495,0,0.0594059405940594,0,0,0.0198019801980198,0.0099009900990099,0.514851485148515,0.98019801980198,0.0099009900990099,0.930693069306931,0.0297029702970297,0.0099009900990099,0,0.0198019801980198,0.792079207920792,0.0891089108910891,0.0099009900990099,0.108910891089109,0,0.0198019801980198,0.900990099009901,0.0693069306930693,0,0,0.792079207920792,0.158415841584158,0.0099009900990099,0.0396039603960396,0,0.95049504950495,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.97029702970297,0.0099009900990099,0,0.0198019801980198,0.198019801980198,0.792079207920792,0.0297029702970297,0.346534653465347,0.0792079207920792,0,0.455445544554455,0.0891089108910891
312,"E06000014",0,0,0.406130268199234,0.0689655172413793,0.00383141762452107,0.521072796934866,0.0766283524904215,0.314176245210728,0,0,0.0613026819923372,0.0114942528735632,0.00383141762452107,0.532567049808429,0.0919540229885057,0.0114942528735632,0.0153256704980843,0.869731800766284,0.00383141762452107,0.390804597701149,0.126436781609195,0.0153256704980843,0.333333333333333,0.00383141762452107,0.0727969348659004,0,0.0459770114942529,0.0114942528735632,0,0.0881226053639847,0.00383141762452107,0.517241379310345,0.992337164750958,0.00383141762452107,0.839080459770115,0.053639846743295,0.0421455938697318,0,0.0613026819923372,0.777777777777778,0.187739463601533,0,0.0306513409961686,0.00383141762452107,0.00766283524904215,0.877394636015326,0.0842911877394636,0.0114942528735632,0.00383141762452107,0.770114942528736,0.195402298850575,0.00383141762452107,0.0268199233716475,0,0.984674329501916,0,0.00766283524904215,0.00383141762452107,0.00383141762452107,0.969348659003831,0.0153256704980843,0,0.0153256704980843,0.674329501915709,0.32183908045977,0.0651340996168582,0.651340996168582,0.0804597701149425,0.00766283524904215,0.18007662835249,0.0153256704980843
84,"E07000166",0,0.0847457627118644,0.508474576271186,0.0847457627118644,0,0.322033898305085,0.0169491525423729,0.372881355932203,0,0.0169491525423729,0.11864406779661,0.0169491525423729,0,0.457627118644068,0.0508474576271186,0.0169491525423729,0.186440677966102,0.745762711864407,0,0.389830508474576,0.101694915254237,0,0.322033898305085,0.0169491525423729,0.11864406779661,0,0.0169491525423729,0.0338983050847458,0,0.0677966101694915,0,0.542372881355932,1,0,0.932203389830508,0,0.0508474576271186,0,0.0169491525423729,0.76271186440678,0.0338983050847458,0.0169491525423729,0.152542372881356,0.0338983050847458,0.0508474576271186,0.847457627118644,0.11864406779661,0.0338983050847458,0,0.627118644067797,0.322033898305085,0,0.0338983050847458,0.0169491525423729,0.932203389830508,0.0169491525423729,0.0169491525423729,0.0169491525423729,0.0169491525423729,0.966101694915254,0.0169491525423729,0.0169491525423729,0,0.0508474576271186,0.949152542372881,0.0338983050847458,0.254237288135593,0.0677966101694915,0.0338983050847458,0.457627118644068,0.152542372881356
236,"E07000165",0,0.0662983425414365,0.353591160220994,0.138121546961326,0.0110497237569061,0.430939226519337,0.0276243093922652,0.49171270718232,0,0,0.0773480662983425,0.0441988950276243,0,0.359116022099448,0.0386740331491713,0.00552486187845304,0.0718232044198895,0.861878453038674,0.00552486187845304,0.513812154696133,0.0773480662983425,0,0.298342541436464,0,0.0607734806629834,0.0165745856353591,0.0220994475138122,0.0110497237569061,0,0.0165745856353591,0,0.458563535911602,0.966850828729282,0.0220994475138122,0.906077348066298,0.0331491712707182,0.00552486187845304,0,0.0441988950276243,0.767955801104972,0.0939226519337017,0,0.121546961325967,0.0110497237569061,0.0220994475138122,0.850828729281768,0.116022099447514,0.0110497237569061,0.00552486187845304,0.69060773480663,0.25414364640884,0.0165745856353591,0.0276243093922652,0.00552486187845304,0.917127071823204,0.0220994475138122,0.0276243093922652,0.0276243093922652,0.00552486187845304,0.966850828729282,0.0331491712707182,0,0,0.375690607734807,0.624309392265193,0.0607734806629834,0.447513812154696,0.0386740331491713,0,0.386740331491713,0.0662983425414365
160,"E07000164",0,0.0689655172413793,0.448275862068966,0.137931034482759,0,0.344827586206897,0.00862068965517241,0.543103448275862,0,0,0.129310344827586,0.00862068965517241,0.00862068965517241,0.301724137931034,0.0431034482758621,0,0.21551724137931,0.732758620689655,0.00862068965517241,0.594827586206897,0.0603448275862069,0.00862068965517241,0.181034482758621,0.0517241379310345,0.0172413793103448,0.00862068965517241,0.0603448275862069,0.0172413793103448,0.00862068965517241,0,0,0.396551724137931,0.982758620689655,0.0172413793103448,0.974137931034483,0.0172413793103448,0,0,0.00862068965517241,0.793103448275862,0.0431034482758621,0.00862068965517241,0.146551724137931,0.00862068965517241,0.0258620689655172,0.801724137931034,0.0948275862068965,0.0603448275862069,0.00862068965517241,0.681034482758621,0.224137931034483,0.0603448275862069,0.0258620689655172,0,0.96551724137931,0,0.0172413793103448,0,0.0172413793103448,0.96551724137931,0.00862068965517241,0.00862068965517241,0.0172413793103448,0.0689655172413793,0.922413793103448,0.00862068965517241,0.25,0.0172413793103448,0,0.53448275862069,0.189655172413793
118,"E07000167",0,0,0.416666666666667,0.154761904761905,0,0.428571428571429,0.0119047619047619,0.547619047619048,0,0,0.0119047619047619,0.0357142857142857,0,0.392857142857143,0.0238095238095238,0,0.0357142857142857,0.94047619047619,0,0.571428571428571,0.0119047619047619,0,0.238095238095238,0,0.0833333333333333,0.0119047619047619,0.0833333333333333,0,0,0.0238095238095238,0,0.392857142857143,0.976190476190476,0.0119047619047619,0.964285714285714,0.0119047619047619,0,0,0.0119047619047619,0.869047619047619,0.0119047619047619,0,0.0952380952380952,0.0119047619047619,0.0595238095238095,0.845238095238095,0.0833333333333333,0.0357142857142857,0.0119047619047619,0.69047619047619,0.25,0.0119047619047619,0.0357142857142857,0,0.952380952380952,0.0238095238095238,0.0238095238095238,0,0,0.952380952380952,0.0357142857142857,0,0.0119047619047619,0.107142857142857,0.880952380952381,0,0.297619047619048,0.0357142857142857,0.0238095238095238,0.607142857142857,0.0357142857142857
109,"E07000163",0,0,0.37037037037037,0.197530864197531,0,0.432098765432099,0,0.567901234567901,0,0,0.037037037037037,0.0246913580246914,0,0.37037037037037,0.0493827160493827,0.0123456790123457,0,0.901234567901235,0,0.567901234567901,0.0617283950617284,0,0.283950617283951,0,0.037037037037037,0.0123456790123457,0.037037037037037,0,0,0,0.0123456790123457,0.419753086419753,1,0,0.925925925925926,0.037037037037037,0.0123456790123457,0,0.0246913580246914,0.827160493827161,0.0493827160493827,0,0.111111111111111,0.0123456790123457,0,0.888888888888889,0.0740740740740741,0.0246913580246914,0,0.839506172839506,0.123456790123457,0.0246913580246914,0.0123456790123457,0,0.975308641975309,0.0123456790123457,0.0123456790123457,0,0,0.950617283950617,0.0246913580246914,0,0.0246913580246914,0.308641975308642,0.691358024691358,0.0493827160493827,0.358024691358025,0.037037037037037,0,0.555555555555556,0
188,"E07000168",0,0,0.468965517241379,0.0620689655172414,0,0.468965517241379,0.0206896551724138,0.427586206896552,0,0,0.0689655172413793,0.0827586206896552,0,0.4,0.0551724137931034,0.0137931034482759,0.0137931034482759,0.910344827586207,0,0.455172413793103,0.0620689655172414,0.00689655172413793,0.324137931034483,0.0137931034482759,0.0482758620689655,0.0137931034482759,0.0620689655172414,0.0137931034482759,0,0.0620689655172414,0,0.475862068965517,0.986206896551724,0,0.855172413793103,0.0413793103448276,0.0551724137931034,0,0.0344827586206897,0.820689655172414,0.096551724137931,0.0137931034482759,0.0413793103448276,0.0206896551724138,0.0620689655172414,0.83448275862069,0.124137931034483,0.0275862068965517,0,0.744827586206897,0.213793103448276,0.0206896551724138,0.0137931034482759,0,0.972413793103448,0.0137931034482759,0,0,0.0137931034482759,0.972413793103448,0.0137931034482759,0,0.0137931034482759,0.468965517241379,0.531034482758621,0.0137931034482759,0.579310344827586,0.0827586206896552,0,0.324137931034483,0
1291,"E08000035",0.0703812316715543,0.0273704789833822,0.312805474095797,0.06158357771261,0.00195503421309873,0.525904203323558,0,0.439882697947214,0.00879765395894428,0.00293255131964809,0.093841642228739,0.0254154447702835,0.000977517106549365,0.428152492668622,0.0410557184750733,0.0195503421309873,0.237536656891496,0.659824046920821,0.0175953079178886,0.439882697947214,0.0459433040078201,0.00977517106549365,0.238514173998045,0.0175953079178886,0.146627565982405,0.00782013685239492,0.00684261974584555,0.0869990224828935,0.00684261974584555,0.128054740957967,0.00391006842619746,0.420332355816227,0.974584555229717,0.0254154447702835,0.809384164222874,0.043010752688172,0.0782013685239492,0.000977517106549365,0.0684261974584555,0.719452590420332,0.222873900293255,0.010752688172043,0.021505376344086,0.0254154447702835,0.0185728250244379,0.829912023460411,0.112414467253177,0.010752688172043,0.00586510263929619,0.730205278592375,0.24633431085044,0.00684261974584555,0.0156402737047898,0.000977517106549365,0.972629521016618,0.00195503421309873,0.0234604105571848,0.000977517106549365,0.000977517106549365,0.967741935483871,0.0254154447702835,0.00391006842619746,0.00293255131964809,0.828934506353861,0.171065493646139,0.111436950146628,0.574780058651026,0.181818181818182,0.0293255131964809,0.0312805474095797,0.0713587487781036
294,"E08000033",0.127659574468085,0,0.370212765957447,0.0553191489361702,0,0.446808510638298,0,0.54468085106383,0.00425531914893617,0,0.0978723404255319,0.0170212765957447,0,0.336170212765957,0.0595744680851064,0.0170212765957447,0.170212765957447,0.68936170212766,0.0340425531914894,0.54468085106383,0.0595744680851064,0.0382978723404255,0.161702127659574,0.0127659574468085,0.0978723404255319,0.0170212765957447,0.0170212765957447,0.051063829787234,0.00851063829787234,0.0553191489361702,0.00851063829787234,0.378723404255319,0.970212765957447,0.0297872340425532,0.906382978723404,0.0127659574468085,0.0170212765957447,0,0.0638297872340425,0.702127659574468,0.251063829787234,0.00851063829787234,0.0212765957446809,0.0170212765957447,0.0425531914893617,0.761702127659574,0.170212765957447,0.0127659574468085,0,0.659574468085106,0.331914893617021,0.00425531914893617,0.00425531914893617,0,0.982978723404255,0,0.0127659574468085,0.00425531914893617,0,0.974468085106383,0.00851063829787234,0.0170212765957447,0,0.676595744680851,0.323404255319149,0.131914893617021,0.6,0.0723404255319149,0.0382978723404255,0.0297872340425532,0.127659574468085
1059,"E08000032",0.0114213197969543,0,0.351522842639594,0.0939086294416244,0.00126903553299492,0.541878172588833,0,0.42258883248731,0,0,0.08248730964467,0.0203045685279188,0,0.474619289340102,0.0190355329949239,0.0215736040609137,0.130710659898477,0.799492385786802,0.00126903553299492,0.42258883248731,0.0317258883248731,0.0152284263959391,0.280456852791878,0.00634517766497462,0.114213197969543,0.00761421319796954,0.00888324873096447,0.112944162436548,0.00634517766497462,0.106598984771574,0.0152284263959391,0.446700507614213,0.961928934010152,0.0380710659898477,0.796954314720812,0.0583756345177665,0.065989847715736,0.00126903553299492,0.0774111675126904,0.722081218274112,0.229695431472081,0.0101522842639594,0.0114213197969543,0.0266497461928934,0.0177664974619289,0.810913705583756,0.140862944162437,0.0139593908629442,0.00634517766497462,0.736040609137056,0.232233502538071,0.0114213197969543,0.0203045685279188,0,0.986040609137056,0.00253807106598985,0.0114213197969543,0,0,0.968274111675127,0.0241116751269036,0.00253807106598985,0.0050761421319797,0.907360406091371,0.0926395939086294,0.0634517766497462,0.817258883248731,0.0723350253807107,0.00761421319796954,0.0228426395939086,0.016497461928934
604,"E08000034",0.0899357601713062,0,0.353319057815846,0.0877944325481799,0,0.468950749464668,0,0.419700214132762,0.00642398286937901,0,0.0728051391862955,0.0364025695931477,0,0.464668094218415,0.0235546038543897,0.0235546038543897,0.162740899357602,0.728051391862955,0.0107066381156317,0.419700214132762,0.0214132762312634,0.0149892933618844,0.26338329764454,0.00856531049250535,0.12847965738758,0.00856531049250535,0.012847965738758,0.122055674518201,0.00214132762312634,0.100642398286938,0.00642398286937901,0.468950749464668,0.982869379014989,0.0171306209850107,0.843683083511777,0.0256959314775161,0.0578158458244111,0,0.0728051391862955,0.730192719486081,0.218415417558887,0.00428265524625268,0.0235546038543897,0.0235546038543897,0.0149892933618844,0.775160599571734,0.15203426124197,0.019271948608137,0.00856531049250535,0.700214132762313,0.269807280513919,0.012847965738758,0.0171306209850107,0,0.978586723768737,0.00428265524625268,0.00856531049250535,0.00428265524625268,0.00428265524625268,0.97644539614561,0.019271948608137,0,0.00428265524625268,0.777301927194861,0.222698072805139,0.0278372591006424,0.743040685224839,0.0877944325481799,0.0149892933618844,0.0364025695931477,0.0899357601713062
420,"E08000036",0.0682492581602374,0.00890207715133531,0.376854599406528,0.100890207715134,0,0.445103857566766,0.0029673590504451,0.465875370919881,0.00593471810089021,0,0.0830860534124629,0.0207715133531157,0,0.421364985163205,0.0326409495548961,0.0267062314540059,0.15727002967359,0.738872403560831,0.029673590504451,0.465875370919881,0.0682492581602374,0.0029673590504451,0.281899109792285,0.0178041543026706,0.0712166172106825,0.0118694362017804,0.00890207715133531,0.0712166172106825,0.00890207715133531,0.0652818991097923,0.0029673590504451,0.454005934718101,0.997032640949555,0.0029673590504451,0.872403560830861,0.0385756676557863,0.0267062314540059,0,0.0623145400593472,0.738872403560831,0.169139465875371,0.0118694362017804,0.056379821958457,0.0237388724035608,0.029673590504451,0.833827893175074,0.115727002967359,0.00890207715133531,0.00890207715133531,0.741839762611276,0.234421364985163,0.00890207715133531,0.0148367952522255,0,0.991097922848665,0.0029673590504451,0.0029673590504451,0.0029673590504451,0,0.991097922848665,0.00890207715133531,0,0,0.652818991097923,0.347181008902077,0.0356083086053412,0.697329376854599,0.0801186943620178,0.0326409495548961,0.056379821958457,0.0979228486646884
673,"E08000019",0.0127504553734062,0,0.335154826958106,0.156648451730419,0.00728597449908925,0.48816029143898,0,0.420765027322404,0,0,0.0765027322404372,0.0491803278688525,0.00910746812386157,0.444444444444444,0.0510018214936248,0.00364298724954463,0.165755919854281,0.746812386156648,0.0218579234972678,0.420765027322404,0.0455373406193078,0.00910746812386157,0.209471766848816,0.00364298724954463,0.158469945355191,0.0109289617486339,0.00364298724954463,0.138433515482696,0.00182149362477231,0.14936247723133,0.0200364298724954,0.398907103825137,0.965391621129326,0.0309653916211293,0.82695810564663,0.058287795992714,0.0418943533697632,0,0.0692167577413479,0.721311475409836,0.234972677595628,0.0109289617486339,0.00910746812386157,0.0236794171220401,0.0145719489981785,0.812386156648452,0.114754098360656,0.0145719489981785,0,0.761384335154827,0.213114754098361,0.0182149362477231,0.00182149362477231,0,0.983606557377049,0.00364298724954463,0.00546448087431694,0,0,0.974499089253188,0.0127504553734062,0.00182149362477231,0.00364298724954463,0.921675774134791,0.0783242258652095,0.063752276867031,0.797814207650273,0.087431693989071,0.0145719489981785,0.0182149362477231,0.0182149362477231
